AppID,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (counting commission and value of the game) (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
711750,Monster Energy Supercross - The Official Videogame,65.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-711750,https://store.steampowered.com/app/711750/Monster_Energy_Supercross__The_Official_Videogame/,]
427570,Dawn of Andromeda,65.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-427570,https://store.steampowered.com/app/427570/Dawn_of_Andromeda/,]
919410,Felix The Reaper,67.19,-88%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-919410,https://store.steampowered.com/app/919410/Felix_The_Reaper/,]
324740,The Warlock of Firetop Mountain,67.49,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-324740,https://store.steampowered.com/app/324740/The_Warlock_of_Firetop_Mountain/,]
407330,Sakura Dungeon,67.49,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-407330,https://store.steampowered.com/app/407330/Sakura_Dungeon/,]
290020,LogicBots,67.49,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-290020,https://store.steampowered.com/app/290020/LogicBots/,]
716330,VOID,69.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-716330,https://store.steampowered.com/app/716330/VOID/,]
576770,Low Magic Age,71.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-576770,https://store.steampowered.com/app/576770/Low_Magic_Age/,]
1092000,Naked Story,71.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1092000,https://store.steampowered.com/app/1092000/Naked_Story/,]
323490,Oblivious Garden ~Carmina Burana,71.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-323490,https://store.steampowered.com/app/323490/Oblivious_Garden_Carmina_Burana/,]
445980,Wizard of Legend,75.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-445980,https://store.steampowered.com/app/445980/Wizard_of_Legend/,]
419480,Starpoint Gemini Warlords,77.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-419480,https://store.steampowered.com/app/419480/Starpoint_Gemini_Warlords/,]
537110,Angels of Death,77.99,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-537110,https://store.steampowered.com/app/537110/Angels_of_Death/,]
236150,Starpoint Gemini 2,77.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-236150,https://store.steampowered.com/app/236150/Starpoint_Gemini_2/,]
1296260,Sakura Knight 2,77.99,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1296260,https://store.steampowered.com/app/1296260/Sakura_Knight_2/,]
