AppID,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (counting commission and value of the game) (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
361040,Doom & Destiny Advanced,44.19,-66%,0.05,2.75,5,3,1.23,8.25,-37.17,-408.87,,X,"lowest price is ARS$ 32,49 at -75%",10 days ago,in 4 days,https://www.steamcardexchange.net/index.php?gamepage-appid-361040,https://store.steampowered.com/app/361040/Doom__Destiny_Advanced/,]
732670,Dyana Moto,44.19,-35%,-,-,-,-,-,-,-,-,,Weeklong Deals,"lowest price is ARS$ 6,99 at -50%",4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-732670,https://store.steampowered.com/app/732670/Dyana_Moto/,]
57690,Tropico 4,44.99,-75%,0.04,2.2,8,4,1.32,8.8,-37.51,-412.6,,City Builder Sale,"lowest price is ARS$ 35,99 at -80%",6 days ago,in 20 hours,https://www.steamcardexchange.net/index.php?gamepage-appid-57690,https://store.steampowered.com/app/57690/Tropico_4/,]
35700,Trine Enchanted Edition,44.99,-75%,0.04,2.2,8,4,1.32,8.8,-37.51,-412.6,,X,"lowest price is ARS$ 26,99 at -85%",11 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-35700,https://store.steampowered.com/app/35700/Trine_Enchanted_Edition/,]
646500,Egypt: Old Kingdom,44.99,-75%,0.04,2.2,12,6,1.98,13.2,-33.77,-371.47,,City Builder Sale,new highest discount,6 days ago,in 20 hours,https://www.steamcardexchange.net/index.php?gamepage-appid-646500,https://store.steampowered.com/app/646500/Egypt_Old_Kingdom/,]
356040,Sheltered,44.99,-75%,0.06,3.3,5,3,1.48,9.89,-36.58,-402.38,,Weeklong Deals,"lowest price is ARS$ 35,99 at -80%",4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-356040,https://store.steampowered.com/app/356040/Sheltered/,]
348820,FIM Speedway Grand Prix 15,44.99,-80%,0.06,3.3,7,4,1.98,13.2,-33.77,-371.47,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-348820,https://store.steampowered.com/app/348820/FIM_Speedway_Grand_Prix_15/,]
297920,Space Colony: Steam Edition,44.99,-75%,0.06,3.3,5,3,1.48,9.89,-36.58,-402.38,,City Builder Sale,"lowest price is ARS$ 17,99 at -90%",6 days ago,in 20 hours,https://www.steamcardexchange.net/index.php?gamepage-appid-297920,https://store.steampowered.com/app/297920/Space_Colony_Steam_Edition/,]
561740,MidBoss,44.99,-75%,0.07,3.85,5,3,1.73,11.55,-35.17,-386.87,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-561740,https://store.steampowered.com/app/561740/MidBoss/,]
305940,Project AURA,44.99,-75%,0.04,2.2,12,6,1.98,13.2,-33.77,-371.47,,City Builder Sale,Product is priced on par with lowest recorded price,6 days ago,in 20 hours,https://www.steamcardexchange.net/index.php?gamepage-appid-305940,https://store.steampowered.com/app/305940/Project_AURA/,]
427490,Shadowhand: RPG Card Game,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,Weeklong Deals,Product is priced on par with lowest recorded price,3 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-427490,https://store.steampowered.com/app/427490/Shadowhand_RPG_Card_Game/,]
