Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Sales x 24 hours for the cheapest item,Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Market direct link,Steamcardexchange link,Steam store link,SI
434290,Typefighters (Steam Edition),13.49,-50%,0.08,4.4,8,4,2.64,17.6,,1.47,16.16,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_434290#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-434290,https://store.steampowered.com/app/434290/Typefighters_Steam_Edition/,]
314150,Double Dragon Trilogy,23.69,-70%,0.09,4.95,11,6,4.45,29.7,,1.55,17.05,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_314150#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-314150,https://store.steampowered.com/app/314150/Double_Dragon_Trilogy/,]
417480,Marcus Level,16.99,-75%,0.05,2.75,15,8,3.3,22.0,,1.71,18.8,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_417480#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-417480,https://store.steampowered.com/app/417480/Marcus_Level/,]
593330,Algotica Iterations,9.49,-90%,0.08,4.4,5,3,1.98,13.2,,1.72,18.91,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_593330#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-593330,https://store.steampowered.com/app/593330/Algotica_Iterations/,]
409090,The Big Secret of a Small Town,9.49,-90%,0.08,4.4,5,3,1.98,13.2,,1.72,18.91,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_409090#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-409090,https://store.steampowered.com/app/409090/The_Big_Secret_of_a_Small_Town/,]
545590,Button Tales,8.09,-70%,0.07,3.85,5,3,1.73,11.55,,1.73,19.03,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_545590#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-545590,https://store.steampowered.com/app/545590/Button_Tales/,]
581200,Nash Racing,7.55,-86%,0.04,2.2,10,5,1.65,11.0,,1.79,19.69,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_581200#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-581200,https://store.steampowered.com/app/581200/Nash_Racing/,]
567130,Boogeyman 2,13.59,-80%,0.11,6.05,5,3,2.72,18.14,,1.83,20.13,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_567130#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-567130,https://store.steampowered.com/app/567130/Boogeyman_2/,]
268340,High Strangeness,13.59,-80%,0.11,6.05,6,3,2.72,18.14,,1.83,20.13,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_268340#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-268340,https://store.steampowered.com/app/268340/High_Strangeness/,]
281750,Munin,7.47,-89%,0.04,2.2,9,5,1.65,11.0,,1.88,20.68,,X,"lowest price is ARS$ 6,99 at -90%",7 days ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_281750#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-281750,https://store.steampowered.com/app/281750/Munin/,]
449210,Verdict Guilty - 유죄 평결,7.47,-89%,0.05,2.75,8,4,1.65,11.0,,1.88,20.68,,X,"lowest price is ARS$ 7,19 at -82%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_449210#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-449210,https://store.steampowered.com/app/449210/Verdict_Guilty/,]
431840,3DRPG,7.47,-89%,0.05,2.75,8,4,1.65,11.0,,1.88,20.68,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_431840#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-431840,https://store.steampowered.com/app/431840/3DRPG/,]
604150,Bomb Royale,7.47,-89%,0.05,2.75,7,4,1.65,11.0,,1.88,20.68,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_604150#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-604150,https://store.steampowered.com/app/604150/Bomb_Royale/,]
1183970,Hentai Nazi,12.14,-55%,0.06,3.3,10,5,2.47,16.5,,1.88,20.68,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1183970#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1183970,https://store.steampowered.com/app/1183970/Hentai_Nazi/,]
1084400,Hentai Arena | Battle Royale,7.41,-47%,0.04,2.2,10,5,1.65,11.0,,1.93,21.23,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1084400#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1084400,https://store.steampowered.com/app/1084400/Hentai_Arena__Battle_Royale/,]
370480,Pixel Galaxy,12.99,-90%,0.04,2.2,15,8,2.64,17.6,,1.97,21.67,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_370480#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-370480,https://store.steampowered.com/app/370480/Pixel_Galaxy/,]
416550,Rubber Ducky and the Rainbow Gun,7.69,-45%,0.07,3.85,5,3,1.73,11.55,,2.13,23.43,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_416550#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-416550,https://store.steampowered.com/app/416550/Rubber_Ducky_and_the_Rainbow_Gun/,]
635850,Sentience: The Android's Tale,7.2,-84%,0.04,2.2,10,5,1.65,11.0,,2.14,23.54,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_635850#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-635850,https://store.steampowered.com/app/635850/Sentience_The_Androids_Tale/,]
602930,Wordlase,7.19,-82%,0.05,2.75,8,4,1.65,11.0,,2.15,23.65,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_602930#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-602930,https://store.steampowered.com/app/602930/Wordlase/,]
389310,Tic-Toc-Tower,7.19,-82%,0.05,2.75,8,4,1.65,11.0,,2.15,23.65,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_389310#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-389310,https://store.steampowered.com/app/389310/TicTocTower/,]
581970,Zombie Ballz,7.19,-60%,0.05,2.75,7,4,1.65,11.0,,2.15,23.65,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_581970#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-581970,https://store.steampowered.com/app/581970/Zombie_Ballz/,]
576130,State of Anarchy: Master of Mayhem,7.09,-50%,0.04,2.2,10,5,1.65,11.0,,2.25,24.75,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_576130#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-576130,https://store.steampowered.com/app/576130/State_of_Anarchy_Master_of_Mayhem/,]
635000,Edge of Hearts,9.44,-65%,0.05,2.75,10,5,2.06,13.75,,2.25,24.75,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_635000#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-635000,https://store.steampowered.com/app/635000/Edge_of_Hearts/,]
620940,Invisibox,9.37,-33%,0.05,2.75,10,5,2.06,13.75,,2.32,25.52,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_620940#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-620940,https://store.steampowered.com/app/620940/Invisibox/,]
39800,Nation Red,7.01,-74%,0.05,2.75,7,4,1.65,11.0,,2.34,25.74,,X,new highest discount,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_39800#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-39800,https://store.steampowered.com/app/39800/Nation_Red/,]
294140,They Breathe,7.01,-74%,0.05,2.75,7,4,1.65,11.0,,2.34,25.74,,X,"lowest price is ARS$ 6,99 at -74%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_294140#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-294140,https://store.steampowered.com/app/294140/They_Breathe/,]
1096720,CATGIRL LOVER,7.01,-74%,0.05,2.75,7,4,1.65,11.0,,2.34,25.74,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1096720#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1096720,https://store.steampowered.com/app/1096720/CATGIRL_LOVER/,]
377760,Fox & Flock,7.01,-74%,0.05,2.75,8,4,1.65,11.0,,2.34,25.74,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_377760#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-377760,https://store.steampowered.com/app/377760/Fox__Flock/,]
319760,Oh My Gore!,7.01,-74%,0.05,2.75,7,4,1.65,11.0,,2.34,25.74,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_319760#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-319760,https://store.steampowered.com/app/319760/Oh_My_Gore/,]
277870,Diehard Dungeon,7.01,-74%,0.05,2.75,7,4,1.65,11.0,,2.34,25.74,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_277870#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-277870,https://store.steampowered.com/app/277870/Diehard_Dungeon/,]
389160,Shadow Ninja: Apocalypse,7.01,-74%,0.04,2.2,10,5,1.65,11.0,,2.34,25.74,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_389160#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-389160,https://store.steampowered.com/app/389160/Shadow_Ninja_Apocalypse/,]
618490,Mr Blaster,7.01,-74%,0.05,2.75,7,4,1.65,11.0,,2.34,25.74,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_618490#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-618490,https://store.steampowered.com/app/618490/Mr_Blaster/,]
508950,Beerman,7.01,-74%,0.05,2.75,8,4,1.65,11.0,,2.34,25.74,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_508950#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-508950,https://store.steampowered.com/app/508950/Beerman/,]
313340,Mountain,6.99,-50%,0.05,2.75,8,4,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_313340#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-313340,https://store.steampowered.com/app/313340/Mountain/,]
377600,Tcheco in the Castle of Lucio,6.99,-50%,0.04,2.2,9,5,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_377600#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-377600,https://store.steampowered.com/app/377600/Tcheco_in_the_Castle_of_Lucio/,]
439930,Control Craft 2,6.99,-50%,0.04,2.2,10,5,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_439930#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-439930,https://store.steampowered.com/app/439930/Control_Craft_2/,]
449220,A grande bagunça espacial - The big space mess,6.99,-50%,0.04,2.2,9,5,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_449220#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-449220,https://store.steampowered.com/app/449220/A_grande_baguna_espacial__The_big_space_mess/,]
488280,Gun Done,6.99,-50%,0.05,2.75,8,4,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_488280#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-488280,https://store.steampowered.com/app/488280/Gun_Done/,]
539720,Razortron 2000,6.99,-50%,0.04,2.2,10,5,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_539720#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-539720,https://store.steampowered.com/app/539720/Razortron_2000/,]
497400,1 Moment Of Time: Silentville,6.99,-50%,0.04,2.2,10,5,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_497400#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-497400,https://store.steampowered.com/app/497400/1_Moment_Of_Time_Silentville/,]
508170,BlackSmith HIT,6.99,-50%,0.05,2.75,7,4,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_508170#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-508170,https://store.steampowered.com/app/508170/BlackSmith_HIT/,]
562360,"Planes, Bullets and Vodka",6.99,-50%,0.04,2.2,9,5,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_562360#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-562360,https://store.steampowered.com/app/562360/Planes_Bullets_and_Vodka/,]
448020,Share,6.99,-50%,0.05,2.75,7,4,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_448020#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-448020,https://store.steampowered.com/app/448020/Share/,]
346500,Road Scars: Origins,6.99,-50%,0.05,2.75,7,4,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_346500#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-346500,https://store.steampowered.com/app/346500/Road_Scars_Origins/,]
458700,Cursor Challenge,6.99,-50%,0.05,2.75,7,4,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_458700#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-458700,https://store.steampowered.com/app/458700/Cursor_Challenge/,]
536040,Cards of Cthulhu,6.99,-50%,0.04,2.2,10,5,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_536040#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-536040,https://store.steampowered.com/app/536040/Cards_of_Cthulhu/,]
509600,Battle Time,6.99,-50%,0.05,2.75,8,4,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_509600#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-509600,https://store.steampowered.com/app/509600/Battle_Time/,]
449090,Zombie Parking,6.99,-50%,0.05,2.75,7,4,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_449090#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-449090,https://store.steampowered.com/app/449090/Zombie_Parking/,]
399240,XNemesis,6.99,-50%,0.04,2.2,10,5,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_399240#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-399240,https://store.steampowered.com/app/399240/XNemesis/,]
495630,The Divine Paradox,6.99,-50%,0.05,2.75,7,4,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_495630#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-495630,https://store.steampowered.com/app/495630/The_Divine_Paradox/,]
629380,Cosmic Pioneer,6.99,-50%,0.04,2.2,10,5,1.65,11.0,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_629380#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-629380,https://store.steampowered.com/app/629380/Cosmic_Pioneer/,]
338960,Rescue Team,7.47,-89%,0.07,3.85,5,3,1.73,11.55,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_338960#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-338960,https://store.steampowered.com/app/338960/Rescue_Team/,]
462570,New Yankee in King Arthur's Court,7.47,-89%,0.07,3.85,5,3,1.73,11.55,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_462570#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-462570,https://store.steampowered.com/app/462570/New_Yankee_in_King_Arthurs_Court/,]
352130,Locoland,7.47,-89%,0.07,3.85,5,3,1.73,11.55,,2.35,25.85,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_352130#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-352130,https://store.steampowered.com/app/352130/Locoland/,]
532030,DMT: Dream Dealer,16.19,-70%,0.05,2.75,15,8,3.3,22.0,,2.5,27.5,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_532030#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-532030,https://store.steampowered.com/app/532030/DMT_Dream_Dealer/,]
581800,Super Cuber,7.19,-82%,0.07,3.85,5,3,1.73,11.55,,2.63,28.93,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_581800#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-581800,https://store.steampowered.com/app/581800/Super_Cuber/,]
534560,Ramify,7.19,-82%,0.07,3.85,5,3,1.73,11.55,,2.63,28.93,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_534560#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-534560,https://store.steampowered.com/app/534560/Ramify/,]
421140,Blades of the Righteous,9.99,-75%,0.09,4.95,5,3,2.22,14.85,,2.63,28.93,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_421140#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-421140,https://store.steampowered.com/app/421140/Blades_of_the_Righteous/,]
519200,Kitty Kitty Boing Boing: the Happy Adventure in Puzzle Garden!,16.99,-75%,0.14,7.7,5,3,3.46,23.1,,2.65,29.15,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_519200#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-519200,https://store.steampowered.com/app/519200/Kitty_Kitty_Boing_Boing_the_Happy_Adventure_in_Puzzle_Garden/,]
373770,LiEat,15.99,-60%,0.1,5.5,7,4,3.3,22.0,,2.7,29.7,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_373770#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-373770,https://store.steampowered.com/app/373770/LiEat/,]
1157340,Hentai Killer,7.08,-49%,0.07,3.85,5,3,1.73,11.55,,2.74,30.14,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1157340#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1157340,https://store.steampowered.com/app/1157340/Hentai_Killer/,]
352120,Fair Strike,7.01,-87%,0.07,3.85,5,3,1.73,11.55,,2.81,30.91,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_352120#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-352120,https://store.steampowered.com/app/352120/Fair_Strike/,]
311080,Echelon,7.01,-87%,0.07,3.85,5,3,1.73,11.55,,2.81,30.91,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_311080#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-311080,https://store.steampowered.com/app/311080/Echelon/,]
1148510,Pretty Angel,8.39,-40%,0.08,4.4,5,3,1.98,13.2,,2.82,31.02,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1148510#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1148510,https://store.steampowered.com/app/1148510/Pretty_Angel/,]
1004240,Hentai Girl Karen,8.39,-40%,0.08,4.4,5,3,1.98,13.2,,2.82,31.02,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1004240#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1004240,https://store.steampowered.com/app/1004240/Hentai_Girl_Karen/,]
1212620,Pretty Neko,8.39,-40%,0.08,4.4,5,3,1.98,13.2,,2.82,31.02,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1212620#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1212620,https://store.steampowered.com/app/1212620/Pretty_Neko/,]
927890,Hentai Girl Linda,8.39,-40%,0.08,4.4,5,3,1.98,13.2,,2.82,31.02,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_927890#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-927890,https://store.steampowered.com/app/927890/Hentai_Girl_Linda/,]
963690,Hentai Girl Hime,8.39,-40%,0.08,4.4,5,3,1.98,13.2,,2.82,31.02,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_963690#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-963690,https://store.steampowered.com/app/963690/Hentai_Girl_Hime/,]
757330,qop 2,8.39,-40%,0.06,3.3,7,4,1.98,13.2,,2.82,31.02,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_757330#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-757330,https://store.steampowered.com/app/757330/qop_2/,]
1069740,Seen,6.99,-75%,0.07,3.85,5,3,1.73,11.55,,2.83,31.13,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1069740#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1069740,https://store.steampowered.com/app/1069740/Seen/,]
805940,RUSSIA BATTLEGROUNDS,6.99,-50%,0.07,3.85,5,3,1.73,11.55,,2.83,31.13,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_805940#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-805940,https://store.steampowered.com/app/805940/RUSSIA_BATTLEGROUNDS/,]
618140,Barro,6.99,-50%,0.07,3.85,5,3,1.73,11.55,,2.83,31.13,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_618140#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-618140,https://store.steampowered.com/app/618140/Barro/,]
614910,#monstercakes,6.99,-50%,0.07,3.85,5,3,1.73,11.55,,2.83,31.13,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_614910#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-614910,https://store.steampowered.com/app/614910/monstercakes/,]
447850,The Next Door,6.99,-50%,0.07,3.85,6,3,1.73,11.55,,2.83,31.13,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_447850#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-447850,https://store.steampowered.com/app/447850/The_Next_Door/,]
799070,Zup! 8,9.79,-30%,0.09,4.95,6,3,2.22,14.85,,2.84,31.24,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_799070#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-799070,https://store.steampowered.com/app/799070/Zup_8/,]
610360,Zup! Zero,9.79,-30%,0.09,4.95,5,3,2.22,14.85,,2.84,31.24,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_610360#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-610360,https://store.steampowered.com/app/610360/Zup_Zero/,]
507520,Zzzz-Zzzz-Zzzz,11.19,-80%,0.06,3.3,9,5,2.47,16.5,,2.84,31.24,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_507520#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-507520,https://store.steampowered.com/app/507520/ZzzzZzzzZzzz/,]
644570,Material Girl,8.09,-70%,0.08,4.4,5,3,1.98,13.2,,3.12,34.32,,X,Product is priced on par with lowest recorded price,17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_644570#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-644570,https://store.steampowered.com/app/644570/Material_Girl/,]
300620,Flyhunter Origins,8.09,-85%,0.08,4.4,5,3,1.98,13.2,,3.12,34.32,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_300620#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-300620,https://store.steampowered.com/app/300620/Flyhunter_Origins/,]
280460,Pulstar,8.09,-70%,0.06,3.3,8,4,1.98,13.2,,3.12,34.32,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_280460#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-280460,https://store.steampowered.com/app/280460/Pulstar/,]
301750,RADical ROACH Remastered,7.99,-80%,0.03,1.65,15,8,1.98,13.2,,3.22,35.42,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_301750#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-301750,https://store.steampowered.com/app/301750/RADical_ROACH_Remastered/,]
