Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
Bundle/NoID,Valhalla Hills: Two-Horned Helmet Edition,22.49,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-75645,https://store.steampowered.com/sub/75645/,]
449300,Planar Conquest,22.49,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-449300,https://store.steampowered.com/app/449300/Planar_Conquest/,]
661970,SPACE BATTLE: Humanity,22.94,-15%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-661970,https://store.steampowered.com/app/661970/SPACE_BATTLE_Humanity/,]
402210,Airport Madness: Time Machine,23.74,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-402210,https://store.steampowered.com/app/402210/Airport_Madness_Time_Machine/,]
386140,After The End: The Harvest,23.79,-65%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-386140,https://store.steampowered.com/app/386140/After_The_End_The_Harvest/,]
310080,Hatoful Boyfriend,25.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-310080,https://store.steampowered.com/app/310080/Hatoful_Boyfriend/,]
377080,Hatoful Boyfriend: Holiday Star,25.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-377080,https://store.steampowered.com/app/377080/Hatoful_Boyfriend_Holiday_Star/,]
431650,Phoning Home,25.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-431650,https://store.steampowered.com/app/431650/Phoning_Home/,]
441870,OutDrive,25.99,-35%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-441870,https://store.steampowered.com/app/441870/OutDrive/,]
258180,Deus Ex: The Fall,25.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-258180,https://store.steampowered.com/app/258180/Deus_Ex_The_Fall/,]
616750,1943 Deadly Desert,25.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-616750,https://store.steampowered.com/app/616750/1943_Deadly_Desert/,]
429220,FullBlast,26.06,-67%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-429220,https://store.steampowered.com/app/429220/FullBlast/,]
310060,Knights of Pen and Paper 2,26.24,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-310060,https://store.steampowered.com/app/310060/Knights_of_Pen_and_Paper_2/,]
588710,Neighboring Islands,26.79,-33%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-588710,https://store.steampowered.com/app/588710/Neighboring_Islands/,]
547710,Darkness Ahead,26.79,-33%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-547710,https://store.steampowered.com/app/547710/Darkness_Ahead/,]
881690,The Slater,26.99,-85%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-881690,https://store.steampowered.com/app/881690/The_Slater/,]
262150,Vanguard Princess,27.19,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-262150,https://store.steampowered.com/app/262150/Vanguard_Princess/,]
616520,Cheap Golf,27.19,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-616520,https://store.steampowered.com/app/616520/Cheap_Golf/,]
979330,Hikari! Clover Rescue,27.19,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-979330,https://store.steampowered.com/app/979330/Hikari_Clover_Rescue/,]
406090,Lost Moon,27.53,-49%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-406090,https://store.steampowered.com/app/406090/Lost_Moon/,]
537200,Defense Of Greece TD,27.64,-65%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-537200,https://store.steampowered.com/app/537200/Defense_Of_Greece_TD/,]
371520,Bounty Train,27.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-371520,https://store.steampowered.com/app/371520/Bounty_Train/,]
727340,Stitched,28.49,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-727340,https://store.steampowered.com/app/727340/Stitched/,]
513480,Geo,28.74,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-513480,https://store.steampowered.com/app/513480/Geo/,]
629230,The StoryTale,29.62,-76%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-629230,https://store.steampowered.com/app/629230/The_StoryTale/,]
748300,Treasure Hunter Simulator,29.99,-85%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-748300,https://store.steampowered.com/app/748300/Treasure_Hunter_Simulator/,]
570780,古剑奇谭(GuJian),29.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-570780,https://store.steampowered.com/app/570780/GuJian/,]
355920,Pixel Puzzles 2: Space,30.59,-55%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-355920,https://store.steampowered.com/app/355920/Pixel_Puzzles_2_Space/,]
612740,Bokida - Heartfelt Reunion,31.49,-85%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-612740,https://store.steampowered.com/app/612740/Bokida__Heartfelt_Reunion/,]
691630,STELLATUM,31.49,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-691630,https://store.steampowered.com/app/691630/STELLATUM/,]
248330,Dino Run DX,31.59,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-248330,https://store.steampowered.com/app/248330/Dino_Run_DX/,]
1377360,Vampires' Melody,32.39,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1377360,https://store.steampowered.com/app/1377360/Vampires_Melody/,]
977230,Mars Power Industries Deluxe,32.39,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-977230,https://store.steampowered.com/app/977230/Mars_Power_Industries_Deluxe/,]
527700,Containment Initiative,32.49,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-527700,https://store.steampowered.com/app/527700/Containment_Initiative/,]
231740,Knights of Pen and Paper +1 Edition,32.49,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-231740,https://store.steampowered.com/app/231740/Knights_of_Pen_and_Paper_1_Edition/,]
540840,Lara Croft GO,32.49,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-540840,https://store.steampowered.com/app/540840/Lara_Croft_GO/,]
959520,Fantasy Blacksmith,32.49,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-959520,https://store.steampowered.com/app/959520/Fantasy_Blacksmith/,]
40400,AI War: Fleet Command,32.49,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-40400,https://store.steampowered.com/app/40400/AI_War_Fleet_Command/,]
420950,Time Tenshi (2015),32.49,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-420950,https://store.steampowered.com/app/420950/Time_Tenshi_2015/,]
238910,Bionic Dues,32.49,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-238910,https://store.steampowered.com/app/238910/Bionic_Dues/,]
387850,Airport Madness 4,32.49,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-387850,https://store.steampowered.com/app/387850/Airport_Madness_4/,]
337730,Battletank LOBA,32.49,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-337730,https://store.steampowered.com/app/337730/Battletank_LOBA/,]
233290,Murdered: Soul Suspect,32.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-233290,https://store.steampowered.com/app/233290/Murdered_Soul_Suspect/,]
646330,Darkness and Flame: Missing Memories,33.24,-65%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-646330,https://store.steampowered.com/app/646330/Darkness_and_Flame_Missing_Memories/,]
238010,Deus Ex: Human Revolution - Director's Cut,33.74,-85%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-238010,https://store.steampowered.com/app/238010/Deus_Ex_Human_Revolution__Directors_Cut/,]
202170,Sleeping Dogs,Without offer/error,,,,,,,,Cannot be calculated,-,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-202170,https://store.steampowered.com/app/202170/Sleeping_Dogs/,]
514620,Ellipsis,34.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-514620,https://store.steampowered.com/app/514620/Ellipsis/,]
495680,Overdriven Reloaded,35.69,-66%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-495680,https://store.steampowered.com/app/495680/Overdriven_Reloaded/,]
405900,Disgaea PC,35.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-405900,https://store.steampowered.com/app/405900/Disgaea_PC/,]
374900,Agatha Christie - The ABC Murders,35.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-374900,https://store.steampowered.com/app/374900/Agatha_Christie__The_ABC_Murders/,]
575820,I Hate Running Backwards,35.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-575820,https://store.steampowered.com/app/575820/I_Hate_Running_Backwards/,]
317370,The Keep,35.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-317370,https://store.steampowered.com/app/317370/The_Keep/,]
490080,Lock's Quest,35.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-490080,https://store.steampowered.com/app/490080/Locks_Quest/,]
537700,Octave,35.99,-10%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-537700,https://store.steampowered.com/app/537700/Octave/,]
560600,PlanTechtor,35.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-560600,https://store.steampowered.com/app/560600/PlanTechtor/,]
238870,Citadels,35.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-238870,https://store.steampowered.com/app/238870/Citadels/,]
410820,Starward Rogue,37.49,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-410820,https://store.steampowered.com/app/410820/Starward_Rogue/,]
570770,古剑奇谭二(GuJian2),37.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-570770,https://store.steampowered.com/app/570770/GuJian2/,]
463980,Solitairica,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-463980,https://store.steampowered.com/app/463980/Solitairica/,]
458470,Grim Legends 3: The Dark City,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-458470,https://store.steampowered.com/app/458470/Grim_Legends_3_The_Dark_City/,]
599560,Ghost Files: The Face of Guilt,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-599560,https://store.steampowered.com/app/599560/Ghost_Files_The_Face_of_Guilt/,]
504000,Endless Fables: The Minotaur's Curse,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-504000,https://store.steampowered.com/app/504000/Endless_Fables_The_Minotaurs_Curse/,]
574260,The Secret Order 5: The Buried Kingdom,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-574260,https://store.steampowered.com/app/574260/The_Secret_Order_5_The_Buried_Kingdom/,]
527420,Demon Hunter 3: Revelation,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-527420,https://store.steampowered.com/app/527420/Demon_Hunter_3_Revelation/,]
363330,Mind Snares: Alice's Journey,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-363330,https://store.steampowered.com/app/363330/Mind_Snares_Alices_Journey/,]
574270,Lost Grimoires 2: Shard of Mystery,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-574270,https://store.steampowered.com/app/574270/Lost_Grimoires_2_Shard_of_Mystery/,]
558340,Faces of Illusion: The Twin Phantoms,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-558340,https://store.steampowered.com/app/558340/Faces_of_Illusion_The_Twin_Phantoms/,]
484930,Beekyr Reloaded,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-484930,https://store.steampowered.com/app/484930/Beekyr_Reloaded/,]
427950,The Withering,38.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-427950,https://store.steampowered.com/app/427950/The_Withering/,]
576960,🧠 OUT OF THE BOX,39.59,-78%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-576960,https://store.steampowered.com/app/576960/_OUT_OF_THE_BOX/,]
541720,Redrum: Dead Diary,39.89,-58%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-541720,https://store.steampowered.com/app/541720/Redrum_Dead_Diary/,]
554620,Life is Strange: Before the Storm,39.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-554620,https://store.steampowered.com/app/554620/Life_is_Strange_Before_the_Storm/,]
929010,Swag and Sorcery,39.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-929010,https://store.steampowered.com/app/929010/Swag_and_Sorcery/,]
400180,Okhlos: Omega,39.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-400180,https://store.steampowered.com/app/400180/Okhlos_Omega/,]
296830,Lucius II,41.99,-85%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-296830,https://store.steampowered.com/app/296830/Lucius_II/,]
464340,Syberia 3,43.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-464340,https://store.steampowered.com/app/464340/Syberia_3/,]
319630,Life is Strange - Episode 1,Without offer/error,-80%,,,,,,,Cannot be calculated,-,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-319630,https://store.steampowered.com/app/319630/Life_is_Strange__Episode_1/,]
409890,Stranger of Sword City,44.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-409890,https://store.steampowered.com/app/409890/Stranger_of_Sword_City/,]
25800,Europa Universalis III Complete,44.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-25800,https://store.steampowered.com/app/25800/Europa_Universalis_III_Complete/,]
610380,Ratty Catty,44.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-610380,https://store.steampowered.com/app/610380/Ratty_Catty/,]
305940,Project AURA,44.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-305940,https://store.steampowered.com/app/305940/Project_AURA/,]
402310,Overfall,44.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-402310,https://store.steampowered.com/app/402310/Overfall/,]
209330,A Valley Without Wind,44.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-209330,https://store.steampowered.com/app/209330/A_Valley_Without_Wind/,]
610120,Little Kite,47.49,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-610120,https://store.steampowered.com/app/610120/Little_Kite/,]
443680,Revenge of Roger Rouge,47.59,-30%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-443680,https://store.steampowered.com/app/443680/Revenge_of_Roger_Rouge/,]
239160,Thief,49.49,-85%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-239160,https://store.steampowered.com/app/239160/Thief/,]
561600,MXGP3 - The Official Motocross Videogame,49.49,-85%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-561600,https://store.steampowered.com/app/561600/MXGP3__The_Official_Motocross_Videogame/,]
730410,Music Band Manager,50.39,-52%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-730410,https://store.steampowered.com/app/730410/Music_Band_Manager/,]
804730,Third Front: WWII,51.44,-51%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-804730,https://store.steampowered.com/app/804730/Third_Front_WWII/,]
555640,Japanese School Life,51.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-555640,https://store.steampowered.com/app/555640/Japanese_School_Life/,]
369290,Airport Madness: World Edition,51.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-369290,https://store.steampowered.com/app/369290/Airport_Madness_World_Edition/,]
532190,Super Blood Hockey,53.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-532190,https://store.steampowered.com/app/532190/Super_Blood_Hockey/,]
616620,Forest Fortress,53.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-616620,https://store.steampowered.com/app/616620/Forest_Fortress/,]
433400,Kim,53.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-433400,https://store.steampowered.com/app/433400/Kim/,]
1290170,Titan Chaser,54.39,-20%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1290170,https://store.steampowered.com/app/1290170/Titan_Chaser/,]
314000,Pool Nation FX Lite,Without offer/error,-65%,,,,,,,Cannot be calculated,-,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-314000,https://store.steampowered.com/app/314000/Pool_Nation_FX_Lite/,]
254440,Pool Nation,55.99,-65%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-254440,https://store.steampowered.com/app/254440/Pool_Nation/,]
273070,The Last Federation,56.24,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-273070,https://store.steampowered.com/app/273070/The_Last_Federation/,]
606030,Meganoid,57.49,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-606030,https://store.steampowered.com/app/606030/Meganoid/,]
522610,Lord of the Seal,57.74,-45%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-522610,https://store.steampowered.com/app/522610/Lord_of_the_Seal/,]
427570,Dawn of Andromeda,59.39,-82%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-427570,https://store.steampowered.com/app/427570/Dawn_of_Andromeda/,]
511490,Malavision: The Beginning,60.0,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-511490,https://store.steampowered.com/app/511490/Malavision_The_Beginning/,]
487430,KARAKARA,64.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-487430,https://store.steampowered.com/app/487430/KARAKARA/,]
745850,KARAKARA2,64.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-745850,https://store.steampowered.com/app/745850/KARAKARA2/,]
490390,神明的一天世界(God's One Day World),64.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-490390,https://store.steampowered.com/app/490390/Gods_One_Day_World/,]
244450,Men of War: Assault Squad 2,65.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-244450,https://store.steampowered.com/app/244450/Men_of_War_Assault_Squad_2/,]
234270,Ken Follett's The Pillars of the Earth,65.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-234270,https://store.steampowered.com/app/234270/Ken_Folletts_The_Pillars_of_the_Earth/,]
357310,Oriental Empires,65.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-357310,https://store.steampowered.com/app/357310/Oriental_Empires/,]
775900,MotoGP™18,65.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-775900,https://store.steampowered.com/app/775900/MotoGP18/,]
761030,EARTHLOCK,65.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-761030,https://store.steampowered.com/app/761030/EARTHLOCK/,]
724970,神舞幻想 Faith of Danschant,65.99,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-724970,https://store.steampowered.com/app/724970/_Faith_of_Danschant/,]
1144440,UnderParty,66.49,-30%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1144440,https://store.steampowered.com/app/1144440/UnderParty/,]
615690,Inferno,66.49,-30%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-615690,https://store.steampowered.com/app/615690/Inferno/,]
499660,Medieval Kingdom Wars,67.49,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-499660,https://store.steampowered.com/app/499660/Medieval_Kingdom_Wars/,]
400580,Black Closet,67.49,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-400580,https://store.steampowered.com/app/400580/Black_Closet/,]
621020,Antigraviator,67.49,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-621020,https://store.steampowered.com/app/621020/Antigraviator/,]
449960,Book of Demons,69.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-449960,https://store.steampowered.com/app/449960/Book_of_Demons/,]
621220,Nantucket,71.39,-66%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-621220,https://store.steampowered.com/app/621220/Nantucket/,]
477160,Human: Fall Flat,71.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-477160,https://store.steampowered.com/app/477160/Human_Fall_Flat/,]
358130,Curious Expedition,71.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-358130,https://store.steampowered.com/app/358130/Curious_Expedition/,]
871530,Radio Commander,71.99,-68%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-871530,https://store.steampowered.com/app/871530/Radio_Commander/,]
1076920,Generals & Rulers,71.99,-52%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1076920,https://store.steampowered.com/app/1076920/Generals__Rulers/,]
896160,Evil Bank Manager,73.49,-51%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-896160,https://store.steampowered.com/app/896160/Evil_Bank_Manager/,]
1015090,Last Day of Rome,73.49,-51%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1015090,https://store.steampowered.com/app/1015090/Last_Day_of_Rome/,]
813630,Supraland,74.0,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-813630,https://store.steampowered.com/app/813630/Supraland/,]
588110,One Dog Story,74.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-588110,https://store.steampowered.com/app/588110/One_Dog_Story/,]
488730,God's Trigger,78.74,-65%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-488730,https://store.steampowered.com/app/488730/Gods_Trigger/,]
589860,SoulSet,79.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-589860,https://store.steampowered.com/app/589860/SoulSet/,]
613190,Unworthy,80.99,-55%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-613190,https://store.steampowered.com/app/613190/Unworthy/,]
432210,The Revenant Prince,84.49,-35%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-432210,https://store.steampowered.com/app/432210/The_Revenant_Prince/,]
384300,CPUCores :: Maximize Your FPS,88.19,-51%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-384300,https://store.steampowered.com/app/384300/CPUCores__Maximize_Your_FPS/,]
527230,For The King,89.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-527230,https://store.steampowered.com/app/527230/For_The_King/,]
328080,Rise to Ruins,89.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-328080,https://store.steampowered.com/app/328080/Rise_to_Ruins/,]
366870,Narcosis,89.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-366870,https://store.steampowered.com/app/366870/Narcosis/,]
846110,The friends of Ringo Ishikawa,89.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-846110,https://store.steampowered.com/app/846110/The_friends_of_Ringo_Ishikawa/,]
1063490,Still There,89.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1063490,https://store.steampowered.com/app/1063490/Still_There/,]
497850,8-Bit Hordes,89.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-497850,https://store.steampowered.com/app/497850/8Bit_Hordes/,]
632170,Spartan Fist,89.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-632170,https://store.steampowered.com/app/632170/Spartan_Fist/,]
365350,How to Take Off Your Mask,89.99,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-365350,https://store.steampowered.com/app/365350/How_to_Take_Off_Your_Mask/,]
253390,Hot Tin Roof: The Cat That Wore A Fedora,89.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-253390,https://store.steampowered.com/app/253390/Hot_Tin_Roof_The_Cat_That_Wore_A_Fedora/,]
557850,Magnificent Ships: Volume 1,90.99,-30%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-557850,https://store.steampowered.com/app/557850/Magnificent_Ships_Volume_1/,]
576030,MHRD,97.49,-25%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-576030,https://store.steampowered.com/app/576030/MHRD/,]
1042170,Summon of Asmodeus,97.49,-25%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1042170,https://store.steampowered.com/app/1042170/Summon_of_Asmodeus/,]
578900,Demonheart,99.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-578900,https://store.steampowered.com/app/578900/Demonheart/,]
952420,Shan Gui II: Sweet Osmanthus II,99.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-952420,https://store.steampowered.com/app/952420/Shan_Gui_II_Sweet_Osmanthus_II/,]
738610,Train Station Simulator,99.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-738610,https://store.steampowered.com/app/738610/Train_Station_Simulator/,]
851280,MindSeize,101.24,-55%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-851280,https://store.steampowered.com/app/851280/MindSeize/,]
